scenario,date,cash,position_value,total_equity,turnover,cum_return
no_trend_filter_top3,2023-08-03,2.349637356384273e-07,1019693.106926509,1019693.106926744,0.0,0.0196931069267438
no_trend_filter_top3,2023-08-04,2.3497332017365945e-07,1020637.008656994,1020637.0086572288,0.0,0.0206370086572289
no_trend_filter_top3,2023-08-07,7.459675543941557e-09,1010012.1802480333,1010012.1802480406,0.0175581406982645,0.0100121802480406
no_trend_filter_top3,2023-08-08,7.459979835677799e-09,1008665.2659712085,1008665.2659712158,0.0,0.0086652659712158
no_trend_filter_top3,2023-08-09,7.460284139826573e-09,1007202.713966196,1007202.7139662036,0.0,0.0072027139662034
no_trend_filter_top3,2023-08-10,7.460588456388384e-09,1009544.6166042836,1009544.6166042913,0.0,0.0095446166042911
no_trend_filter_top3,2023-08-11,7.460892785363741e-09,988516.2145752484,988516.214575256,0.0,-0.011483785424744
no_trend_filter_top3,2023-08-14,7.46180584677614e-09,982166.4228169736,982166.422816981,0.0,-0.017833577183019
no_trend_filter_top3,2023-08-15,7.46211022541074e-09,994270.3223846832,994270.3223846906,0.0,-0.0057296776153094
no_trend_filter_top3,2023-08-16,7.462414616461414e-09,993588.8838966136,993588.883896621,0.0,-0.006411116103379
no_trend_filter_top3,2023-08-17,7.462719019928672e-09,990777.375405106,990777.3754051134,0.0,-0.0092226245948865
no_trend_filter_top3,2023-08-18,7.463023435813019e-09,988083.5468514564,988083.546851464,0.0,-0.011916453148536
no_trend_filter_top3,2023-08-21,1.3324097380973399e-10,973834.6499902704,973834.6499902704,0.0088302188500517,-0.0261653500097295
no_trend_filter_top3,2023-08-22,1.3324640891572758e-10,982543.4362678728,982543.4362678728,0.0,-0.0174565637321271
no_trend_filter_top3,2023-08-23,1.3325184424342758e-10,977652.3159883198,977652.31598832,0.0,-0.02234768401168
no_trend_filter_top3,2023-08-24,1.3325727979284303e-10,970027.3324144436,970027.3324144436,0.0,-0.0299726675855562
no_trend_filter_top3,2023-08-25,1.3326271556398294e-10,975411.8190844324,975411.8190844324,0.0,-0.0245881809155675
no_trend_filter_top3,2023-08-28,1.3327902420784015e-10,991411.249538385,991411.2495383852,0.0,-0.0085887504616148
no_trend_filter_top3,2023-08-29,1.3328446086596848e-10,983636.7936750846,983636.7936750848,0.0,-0.0163632063249152
no_trend_filter_top3,2023-08-30,1.3328989774586656e-10,972623.3057306074,972623.3057306076,0.0,-0.0273766942693924
no_trend_filter_top3,2023-08-31,1.3329533484754335e-10,967801.3133996364,967801.3133996364,0.0,-0.0321986866003635
no_trend_filter_top3,2023-09-01,1.33300772171008e-10,978457.4431579104,978457.4431579104,0.0,-0.0215425568420895
no_trend_filter_top3,2023-09-04,2.6135239750146866e-07,988696.987375661,988696.9873759224,0.6695305322388921,-0.0113030126240776
no_trend_filter_top3,2023-09-05,2.6136305847115e-07,983932.3054742592,983932.3054745208,0.0,-0.0160676945254792
no_trend_filter_top3,2023-09-06,2.613737198757089e-07,983505.398469782,983505.3984700432,0.0,-0.0164946015299566
no_trend_filter_top3,2023-09-07,2.613843817151629e-07,977116.9090941758,977116.9090944371,0.0,-0.0228830909055628
no_trend_filter_top3,2023-09-08,2.613950439895299e-07,971563.4606286169,971563.460628878,0.0,-0.0284365393711218
no_trend_filter_top3,2023-09-11,2.614270334222863e-07,980852.5280835798,980852.5280838412,0.0,-0.0191474719161587
no_trend_filter_top3,2023-09-12,2.6143769743648254e-07,979312.63938824,979312.6393885014,0.0,-0.0206873606114985
no_trend_filter_top3,2023-09-13,2.6144836188568056e-07,978183.5182039893,978183.5182042508,0.0,-0.0218164817957492
no_trend_filter_top3,2023-09-14,2.61459026769898e-07,987870.674613688,987870.6746139496,0.0,-0.0121293253860503
no_trend_filter_top3,2023-09-15,2.6146969208915257e-07,984748.5732853984,984748.57328566,0.0,-0.0152514267143401
no_trend_filter_top3,2023-09-18,8.594724931754171e-10,984230.5856941498,984230.5856941506,0.0058806993770091,-0.0157694143058493
no_trend_filter_top3,2023-09-19,8.595075523915532e-10,985874.733728942,985874.7337289428,0.0,-0.0141252662710571
no_trend_filter_top3,2023-09-20,8.595426130378092e-10,990623.6931654578,990623.6931654586,0.0,-0.0093763068345413
no_trend_filter_top3,2023-09-21,8.595776751142431e-10,986033.5208198576,986033.5208198584,0.0,-0.0139664791801417
no_trend_filter_top3,2023-09-22,8.596127386209136e-10,988583.6010670807,988583.6010670816,0.0,-0.0114163989329183
no_trend_filter_top3,2023-09-25,8.597179377229276e-10,988282.3944623068,988282.3944623076,0.0,-0.0117176055376923
no_trend_filter_top3,2023-09-26,8.597530069511276e-10,982928.1661943544,982928.1661943552,0.0,-0.0170718338056447
no_trend_filter_top3,2023-09-27,8.597880776098555e-10,977267.0200778508,977267.0200778516,0.0,-0.0227329799221485
no_trend_filter_top3,2023-09-28,8.598231496991702e-10,974292.4395481544,974292.4395481552,0.0,-0.0257075604518448
no_trend_filter_top3,2023-10-09,2.6531051844358444e-07,969732.13960048,969732.1396007454,0.667318643906266,-0.0302678603992545
no_trend_filter_top3,2023-10-10,2.653213408711585e-07,958227.0298501312,958227.0298503966,0.0,-0.0417729701496034
no_trend_filter_top3,2023-10-11,2.6533216374019617e-07,953088.8169233148,953088.8169235802,0.0,-0.0469111830764197
no_trend_filter_top3,2023-10-12,2.6534298705071546e-07,969708.9728346664,969708.9728349318,0.0,-0.0302910271650681
no_trend_filter_top3,2023-10-13,2.653538108027344e-07,967332.8850027564,967332.8850030216,0.0,-0.0326671149969782
no_trend_filter_top3,2023-10-16,2.6538628470796897e-07,968834.7011643796,968834.7011646448,0.0,-0.0311652988353551
no_trend_filter_top3,2023-10-17,2.653971102261665e-07,974521.6961566224,974521.6961568878,0.0,-0.0254783038431122
no_trend_filter_top3,2023-10-18,2.654079361859537e-07,966751.6740430472,966751.6740433128,0.0,-0.0332483259566873
no_trend_filter_top3,2023-10-19,2.6541876258734854e-07,942158.935860941,942158.9358612064,0.0,-0.0578410641387936
no_trend_filter_top3,2023-10-20,2.654295894303692e-07,936919.020158381,936919.0201586464,0.0,-0.0630809798413536
no_trend_filter_top3,2023-10-23,5.3958501666784286e-08,928006.791211228,928006.791211282,0.6734342033214413,-0.0719932087887178
no_trend_filter_top3,2023-10-24,5.396070271776305e-08,928939.0451253653,928939.0451254192,0.0,-0.0710609548745807
no_trend_filter_top3,2023-10-25,5.396290385852608e-08,933300.055680361,933300.055680415,0.0,-0.066699944319585
no_trend_filter_top3,2023-10-26,5.3965105089077066e-08,942836.5245486884,942836.5245487425,0.0,-0.0571634754512576
no_trend_filter_top3,2023-10-27,5.3967306409419656e-08,945215.168412423,945215.168412477,0.0,-0.054784831587523
no_trend_filter_top3,2023-10-30,5.397391090923372e-08,931168.100026933,931168.100026987,0.0,-0.0688318999730129
no_trend_filter_top3,2023-10-31,5.3976112588779374e-08,930919.042306799,930919.042306853,0.0,-0.069080957693147
no_trend_filter_top3,2023-11-01,5.397831435813494e-08,931492.416289004,931492.4162890582,0.0,-0.0685075837109417
no_trend_filter_top3,2023-11-02,5.3980516217304116e-08,935446.332156842,935446.332156896,0.0,-0.0645536678431041
no_trend_filter_top3,2023-11-03,5.398271816629053e-08,932290.6377753132,932290.6377753672,0.0,-0.0677093622246327
no_trend_filter_top3,2023-11-06,1.973239704966545e-07,952865.192694462,952865.1926946592,1.9533432623110007,-0.0471348073053408
no_trend_filter_top3,2023-11-07,1.9733201964748297e-07,951125.1606272684,951125.1606274658,0.0,-0.0488748393725342
no_trend_filter_top3,2023-11-08,1.9734006912664882e-07,953188.4338355092,953188.4338357066,0.0,-0.0468115661642934
no_trend_filter_top3,2023-11-09,1.973481189341653e-07,943402.4249297444,943402.4249299418,0.0,-0.0565975750700582
no_trend_filter_top3,2023-11-10,1.97356169070046e-07,938217.879730456,938217.8797306534,0.0,-0.0617821202693465
no_trend_filter_top3,2023-11-13,1.9738032144800683e-07,931611.571394233,931611.5713944304,0.0,-0.0683884286055696
no_trend_filter_top3,2023-11-14,1.97388372897478e-07,930057.401976022,930057.4019762196,0.0,-0.0699425980237805
no_trend_filter_top3,2023-11-15,1.9739642467538024e-07,941686.6349410098,941686.6349412072,0.0,-0.0583133650587928
no_trend_filter_top3,2023-11-16,1.97404476781727e-07,922572.1249234956,922572.1249236928,0.0,-0.0774278750763071
no_trend_filter_top3,2023-11-17,1.974125292165317e-07,928171.5346034915,928171.5346036892,0.0,-0.0718284653963109
no_trend_filter_top3,2023-11-20,2.2462336346507075e-07,919129.3422181776,919129.342218402,1.3412675178093654,-0.0808706577815979
no_trend_filter_top3,2023-11-21,2.2463252620048282e-07,915115.9525791986,915115.9525794232,0.0,-0.0848840474205766
no_trend_filter_top3,2023-11-22,2.246416893096571e-07,907731.6257787866,907731.6257790112,0.0,-0.0922683742209886
no_trend_filter_top3,2023-11-23,2.2465085279260881e-07,916554.1359304736,916554.1359306984,0.0,-0.0834458640693016
no_trend_filter_top3,2023-11-24,2.2466001664935325e-07,918562.083867454,918562.0838676788,0.0,-0.0814379161323213
no_trend_filter_top3,2023-11-27,2.2468751046249505e-07,924477.6076026192,924477.607602844,0.0,-0.075522392397156
no_trend_filter_top3,2023-11-28,2.2469667581456266e-07,926156.7157888664,926156.7157890912,0.0,-0.0738432842109088
no_trend_filter_top3,2023-11-29,2.247058415404992e-07,929431.2830163104,929431.2830165352,0.0,-0.0705687169834647
no_trend_filter_top3,2023-11-30,2.247150076403199e-07,927347.0338013072,927347.0338015318,0.0,-0.0726529661984682
no_trend_filter_top3,2023-12-01,2.2472417411404009e-07,929631.7574909108,929631.7574911354,0.0,-0.0703682425088646
no_trend_filter_top3,2023-12-04,2.259621396660805e-07,925222.442035054,925222.4420352798,1.3393553358858603,-0.0747775579647201
no_trend_filter_top3,2023-12-05,2.259713570122504e-07,907486.4159844908,907486.4159847168,0.0,-0.0925135840152832
no_trend_filter_top3,2023-12-06,2.2598057473441018e-07,911709.3735636678,911709.3735638936,0.0,-0.0882906264361063
no_trend_filter_top3,2023-12-07,2.2598979283257517e-07,903127.4539115533,903127.4539117792,0.0,-0.0968725460882209
no_trend_filter_top3,2023-12-08,2.2599901130676066e-07,904525.1138656196,904525.1138658456,0.0,-0.0954748861341545
no_trend_filter_top3,2023-12-11,2.2602666898559362e-07,919308.263727112,919308.2637273382,0.0,-0.0806917362726618
no_trend_filter_top3,2023-12-12,2.2603588896401457e-07,919837.006970674,919837.0069709002,0.0,-0.0801629930290998
no_trend_filter_top3,2023-12-13,2.260451093185328e-07,912607.3712499754,912607.3712502016,0.0,-0.0873926287497984
no_trend_filter_top3,2023-12-14,2.260543300491635e-07,914278.771820554,914278.77182078,0.0,-0.0857212281792199
no_trend_filter_top3,2023-12-15,2.2606355115592219e-07,903899.7900904404,903899.7900906666,0.0,-0.0961002099093334
no_trend_filter_top3,2023-12-18,8.196366252377631e-09,901307.1305354098,901307.130535418,0.021077454168271,-0.0986928694645821
no_trend_filter_top3,2023-12-19,8.196700594870558e-09,896764.7665373269,896764.766537335,0.0,-0.1032352334626649
no_trend_filter_top3,2023-12-20,8.197034951001836e-09,894752.1651979205,894752.1651979287,0.0,-0.1052478348020713
no_trend_filter_top3,2023-12-21,8.197369320772021e-09,897985.8555706656,897985.8555706737,0.0,-0.1020141444293263
no_trend_filter_top3,2023-12-22,8.197703704181664e-09,897587.575705935,897587.5757059432,0.0,-0.1024124242940568
no_trend_filter_top3,2023-12-25,8.198706936252934e-09,902148.1118469852,902148.1118469934,0.0,-0.0978518881530066
no_trend_filter_top3,2023-12-26,8.199041374225991e-09,892917.8509219706,892917.8509219787,0.0,-0.1070821490780212
no_trend_filter_top3,2023-12-27,8.199375825841288e-09,900474.2265200147,900474.2265200228,0.0,-0.0995257734799771
no_trend_filter_top3,2023-12-28,8.199710291099387e-09,900137.5958366268,900137.595836635,0.0,-0.099862404163365
no_trend_filter_top3,2023-12-29,8.200044770000843e-09,907327.48093258,907327.4809325882,0.0,-0.0926725190674118
no_trend_filter_top3,2024-01-02,5.51808625459671e-08,911340.2271560451,911340.2271561004,1.331996793282236,-0.0886597728438997
no_trend_filter_top3,2024-01-03,5.5183113458942136e-08,899607.9895751406,899607.9895751958,0.0,-0.1003920104248041
no_trend_filter_top3,2024-01-04,5.51853644637354e-08,895613.7854281918,895613.785428247,0.0,-0.104386214571753
no_trend_filter_top3,2024-01-05,5.5187615560350647e-08,888288.0355000258,888288.035500081,0.0,-0.1117119644999189
no_trend_filter_top3,2024-01-08,5.5194369401165716e-08,872327.1472074385,872327.1472074937,0.0,-0.1276728527925063
no_trend_filter_top3,2024-01-09,5.5196620865106327e-08,878690.7002775922,878690.7002776474,0.0,-0.1213092997223526
no_trend_filter_top3,2024-01-10,5.519887242088764e-08,866069.316326208,866069.3163262631,0.0,-0.1339306836737368
no_trend_filter_top3,2024-01-11,5.520112406851341e-08,869523.6934360419,869523.6934360971,0.0,-0.1304763065639028
no_trend_filter_top3,2024-01-12,5.5203375807987374e-08,861967.4961690637,861967.4961691189,0.0,-0.138032503830881
no_trend_filter_top3,2024-01-15,2.079177647829056e-07,861462.073897541,861462.073897749,1.3248678027385934,-0.138537926102251
no_trend_filter_top3,2024-01-16,2.0792624607103517e-07,862988.915677036,862988.915677244,0.0,-0.137011084322756
no_trend_filter_top3,2024-01-17,2.079347277051296e-07,851531.4097451256,851531.4097453335,0.0,-0.1484685902546665
no_trend_filter_top3,2024-01-18,2.079432096852031e-07,846019.3340895083,846019.3340897162,0.0,-0.1539806659102838
no_trend_filter_top3,2024-01-19,2.079516920112697e-07,837721.5612792447,837721.5612794526,0.0,-0.1622784387205473
no_trend_filter_top3,2024-01-22,2.0797714106556937e-07,809716.6297030153,809716.6297032234,0.0,-0.1902833702967766
no_trend_filter_top3,2024-01-23,2.079856247757496e-07,818528.666069115,818528.6660693231,0.0,-0.1814713339306769
no_trend_filter_top3,2024-01-24,2.0799410883199358e-07,838292.8278691676,838292.8278693756,0.0,-0.1617071721306244
no_trend_filter_top3,2024-01-25,2.080025932343153e-07,865544.7475906122,865544.7475908202,0.0,-0.1344552524091797
no_trend_filter_top3,2024-01-26,2.0801107798272899e-07,875815.8870470616,875815.8870472696,0.0,-0.1241841129527303
no_trend_filter_top3,2024-01-29,2.39349901676178e-07,875807.3181499182,875807.3181501576,0.6655576707386426,-0.1241926818498424
no_trend_filter_top3,2024-01-30,2.393596651299262e-07,868511.8873478423,868511.8873480817,0.0,-0.1314881126519183
no_trend_filter_top3,2024-01-31,2.393694289819409e-07,866723.9976752497,866723.997675489,0.0,-0.1332760023245109
no_trend_filter_top3,2024-02-01,2.393791932322382e-07,856062.1108576094,856062.1108578488,0.0,-0.1439378891421512
no_trend_filter_top3,2024-02-02,2.393889578808345e-07,855894.9291307421,855894.9291309814,0.0,-0.1441050708690185
no_trend_filter_top3,2024-02-05,2.394182542165793e-07,861784.3935831868,861784.3935834263,0.0,-0.1382156064165737
no_trend_filter_top3,2024-02-06,2.3942802045853365e-07,872229.8822137833,872229.8822140228,0.0,-0.1277701177859772
no_trend_filter_top3,2024-02-07,2.394377870988682e-07,886059.254121708,886059.2541219475,0.0,-0.1139407458780525
no_trend_filter_top3,2024-02-08,2.394475541375992e-07,886878.9119649604,886878.9119651999,0.0,-0.1131210880348001
no_trend_filter_top3,2024-02-19,2.389424480497837e-07,909100.8019421732,909100.8019424124,0.6538615976763849,-0.0908991980575877
no_trend_filter_top3,2024-02-20,2.3895219488286654e-07,917147.7877446188,917147.7877448576,0.0,-0.0828522122551422
no_trend_filter_top3,2024-02-21,2.389619421135378e-07,918956.3244558102,918956.3244560492,0.0,-0.0810436755439507
no_trend_filter_top3,2024-02-22,2.3897168974181373e-07,940193.3505709462,940193.3505711852,0.0,-0.0598066494288147
no_trend_filter_top3,2024-02-23,2.3898143776771055e-07,933685.0842426156,933685.0842428546,0.0,-0.0663149157571454
no_trend_filter_top3,2024-02-26,2.3901068423128845e-07,912873.111388471,912873.11138871,0.0,-0.08712688861129
no_trend_filter_top3,2024-02-27,2.3902043384783097e-07,916437.1201378728,916437.1201381118,0.0,-0.0835628798618882
no_trend_filter_top3,2024-02-28,2.390301838620755e-07,913158.9734971866,913158.9734974256,0.0,-0.0868410265025744
no_trend_filter_top3,2024-02-29,2.3903993427403816e-07,918891.7760940162,918891.7760942552,0.0,-0.0811082239057447
no_trend_filter_top3,2024-03-01,2.390496850837353e-07,925028.301597298,925028.3015975368,0.0,-0.0749716984024631
no_trend_filter_top3,2024-03-04,3.155946615152061e-09,933823.6270448688,933823.627044872,0.0249607286443533,-0.066176372955128
no_trend_filter_top3,2024-03-05,3.1560753511097247e-09,942529.941271432,942529.9412714352,0.0,-0.0574700587285648
no_trend_filter_top3,2024-03-06,3.156204092318728e-09,942377.5933992648,942377.593399268,0.0,-0.057622406600732
no_trend_filter_top3,2024-03-07,3.1563328387792843e-09,949451.162538642,949451.1625386452,0.0,-0.0505488374613547
no_trend_filter_top3,2024-03-08,3.156461590491609e-09,947497.464930486,947497.4649304892,0.0,-0.0525025350695109
no_trend_filter_top3,2024-03-11,3.156847877141332e-09,933159.2880390728,933159.288039076,0.0,-0.0668407119609241
no_trend_filter_top3,2024-03-12,3.15697664986287e-09,909498.6533079172,909498.6533079202,0.0,-0.0905013466920797
no_trend_filter_top3,2024-03-13,3.157105427837248e-09,905310.1054660945,905310.1054660976,0.0,-0.0946898945339025
no_trend_filter_top3,2024-03-14,3.157234211064678e-09,907588.1802548266,907588.1802548296,0.0,-0.0924118197451703
no_trend_filter_top3,2024-03-15,3.1573629995453766e-09,906422.5933977036,906422.5933977067,0.0,-0.0935774066022931
no_trend_filter_top3,2024-03-18,2.467422746121884e-07,899711.3301939273,899711.3301941741,0.669111928021677,-0.1002886698058259
no_trend_filter_top3,2024-03-19,2.4675233961229505e-07,894367.9179941067,894367.9179943535,0.0,-0.1056320820056465
no_trend_filter_top3,2024-03-20,2.467624050229688e-07,894077.7367448683,894077.7367451151,0.0,-0.1059222632548848
no_trend_filter_top3,2024-03-21,2.4677247084422614e-07,897299.4827208853,897299.4827211321,0.0,-0.1027005172788678
no_trend_filter_top3,2024-03-22,2.467825370760841e-07,892012.7710163957,892012.7710166425,0.0,-0.1079872289833575
no_trend_filter_top3,2024-03-25,2.46812738235428e-07,893155.6704096112,893155.670409858,0.0,-0.106844329590142
no_trend_filter_top3,2024-03-26,2.468228061098552e-07,894366.2426929246,894366.2426931714,0.0,-0.1056337573068286
no_trend_filter_top3,2024-03-27,2.468328743949666e-07,893010.5741769557,893010.5741772025,0.0,-0.1069894258227974
no_trend_filter_top3,2024-03-28,2.46842943090779e-07,891526.5875261491,891526.5875263959,0.0,-0.108473412473604
no_trend_filter_top3,2024-03-29,2.468530121973091e-07,900655.9466818355,900655.9466820823,0.0,-0.0993440533179177
no_trend_filter_top3,2024-04-01,2.459273673593998e-07,904911.250322883,904911.2503231288,0.6635055399195976,-0.095088749676871
no_trend_filter_top3,2024-04-02,2.459373991181757e-07,908864.4720555462,908864.4720557922,0.0,-0.0911355279442077
no_trend_filter_top3,2024-04-03,2.4594743128616256e-07,910202.3781278963,910202.3781281424,0.0,-0.0897976218718576
no_trend_filter_top3,2024-04-08,2.459975982648463e-07,921099.215610042,921099.215610288,0.0,-0.0789007843897119
no_trend_filter_top3,2024-04-09,2.460076328884497e-07,914740.4735067494,914740.4735069954,0.0,-0.0852595264930046
no_trend_filter_top3,2024-04-10,2.46017667921381e-07,916754.7091345338,916754.7091347798,0.0,-0.0832452908652202
no_trend_filter_top3,2024-04-11,2.460277033636569e-07,923859.1228276069,923859.1228278528,0.0,-0.0761408771721472
no_trend_filter_top3,2024-04-12,2.46037739215294e-07,917816.9005212825,917816.9005215284,0.0,-0.0821830994784716
no_trend_filter_top3,2024-04-15,2.2328458726406097e-07,919273.8921581756,919273.8921583988,1.3340106059986274,-0.0807261078416011
no_trend_filter_top3,2024-04-16,2.2329369538871527e-07,897290.8279706175,897290.8279708407,0.0,-0.1027091720291593
no_trend_filter_top3,2024-04-17,2.2330280388490405e-07,910782.1932312612,910782.1932314844,0.0,-0.0892178067685155
no_trend_filter_top3,2024-04-18,2.233119127526425e-07,917499.3895046486,917499.389504872,0.0,-0.0825006104951281
no_trend_filter_top3,2024-04-19,2.2332102199194585e-07,916445.0403311574,916445.0403313808,0.0,-0.0835549596686193
no_trend_filter_top3,2024-04-22,2.233483519393965e-07,908216.1089178192,908216.1089180426,0.0,-0.0917838910819573
no_trend_filter_top3,2024-04-23,2.2335746266511083e-07,880093.0367240197,880093.0367242431,0.0,-0.1199069632757569
no_trend_filter_top3,2024-04-24,2.233665737624657e-07,894604.5228122334,894604.5228124568,0.0,-0.1053954771875431
no_trend_filter_top3,2024-04-25,2.233756852314764e-07,897105.8877155484,897105.8877157718,0.0,-0.1028941122842281
no_trend_filter_top3,2024-04-26,2.2338479707215806e-07,909455.7100974788,909455.710097702,0.0,-0.0905442899022979
no_trend_filter_top3,2024-04-29,2.204324118793011e-07,906223.8898701476,906223.889870368,1.3340415184818626,-0.093776110129632
no_trend_filter_top3,2024-04-30,2.2044140365929735e-07,914548.9901507684,914548.990150989,0.0,-0.085451009849011
no_trend_filter_top3,2024-05-06,2.2049536204236047e-07,917919.5977439452,917919.5977441656,0.0,-0.0820804022558343
no_trend_filter_top3,2024-05-07,2.205043563901915e-07,912807.4614523008,912807.4614525214,0.0,-0.0871925385474786
no_trend_filter_top3,2024-05-08,2.2051335110491598e-07,909524.0248483196,909524.02484854,0.0,-0.0904759751514598
no_trend_filter_top3,2024-05-09,2.2052234618654882e-07,914190.2681500672,914190.2681502876,0.0,-0.0858097318497123
no_trend_filter_top3,2024-05-10,2.2053134163510493e-07,924071.2742384836,924071.274238704,0.0,-0.0759287257612959
no_trend_filter_top3,2024-05-13,3.1956005841493607e-08,928235.9007068682,928235.9007069,0.6678156195260315,-0.0717640992930999
no_trend_filter_top3,2024-05-14,3.1957309376539274e-08,931424.3405678056,931424.3405678376,0.0,-0.0685756594321623
no_trend_filter_top3,2024-05-15,3.195861296475816e-08,928119.0812349942,928119.0812350262,0.0,-0.0718809187649737
no_trend_filter_top3,2024-05-16,3.195991660615244e-08,928586.3233745008,928586.3233745327,0.0,-0.0714136766254671
no_trend_filter_top3,2024-05-17,3.1961220300724266e-08,938594.3797700432,938594.3797700752,0.0,-0.0614056202299246
no_trend_filter_top3,2024-05-20,3.196513170352676e-08,947680.0440316834,947680.0440317154,0.0,-0.0523199559682846
no_trend_filter_top3,2024-05-21,3.19664356108305e-08,946071.8949329116,946071.8949329436,0.0,-0.0539281050670562
no_trend_filter_top3,2024-05-22,3.196773957132264e-08,945247.845142668,945247.8451427,0.0,-0.0547521548573001
no_trend_filter_top3,2024-05-23,3.1969043585005354e-08,927407.3564048586,927407.3564048908,0.0,-0.0725926435951093
no_trend_filter_top3,2024-05-24,3.1970347651880794e-08,928973.94983914,928973.949839172,0.0,-0.0710260501608279
no_trend_filter_top3,2024-05-27,1.1688098311424257e-07,936200.652474062,936200.6524741788,0.6753932113902682,-0.063799347525821
no_trend_filter_top3,2024-05-28,1.168857508708395e-07,936618.0838177836,936618.0838179006,0.0,-0.0633819161820994
no_trend_filter_top3,2024-05-29,1.1689051882192057e-07,938658.1682329592,938658.1682330762,0.0,-0.0613418317669237
no_trend_filter_top3,2024-05-30,1.1689528696749378e-07,926801.9188392748,926801.9188393918,0.0,-0.0731980811606082
no_trend_filter_top3,2024-05-31,1.1690005530756707e-07,927490.4373691512,927490.4373692682,0.0,-0.0725095626307318
no_trend_filter_top3,2024-06-03,1.1691436149486657e-07,916174.8143295868,916174.8143297036,0.0,-0.0838251856702964
no_trend_filter_top3,2024-06-04,1.169191306130194e-07,923589.7246895566,923589.7246896736,0.0,-0.0764102753103265
no_trend_filter_top3,2024-06-05,1.1692389992571193e-07,907823.9928466168,907823.9928467337,0.0,-0.0921760071532663
no_trend_filter_top3,2024-06-06,1.1692866943295217e-07,910214.7011140722,910214.7011141892,0.0,-0.0897852988858108
no_trend_filter_top3,2024-06-07,1.1693343913474797e-07,915318.439872712,915318.4398728288,0.0,-0.0846815601271711
no_trend_filter_top3,2024-06-11,2.207816578447819e-07,896380.0485974228,896380.0485976436,1.3537078456990683,-0.1036199514023563
no_trend_filter_top3,2024-06-12,2.207906638710628e-07,899393.2636438825,899393.2636441033,0.0,-0.1006067363558966
no_trend_filter_top3,2024-06-13,2.207996702647135e-07,896915.4834260938,896915.4834263147,0.0,-0.1030845165736853
no_trend_filter_top3,2024-06-14,2.2080867702574898e-07,894889.1093544611,894889.1093546819,0.0,-0.105110890645318
no_trend_filter_top3,2024-06-17,2.208356995133139e-07,884408.9055572017,884408.9055574225,0.0,-0.1155910944425774
no_trend_filter_top3,2024-06-18,2.208447077440383e-07,886307.4231679267,886307.4231681476,0.0,-0.1136925768318524
no_trend_filter_top3,2024-06-19,2.208537163422224e-07,888199.4007414891,888199.40074171,0.0,-0.11180059925829
no_trend_filter_top3,2024-06-20,2.2086272530788122e-07,887465.3722951114,887465.3722953323,0.0,-0.1125346277046677
no_trend_filter_top3,2024-06-21,2.2087173464102965e-07,888866.4886244908,888866.4886247116,0.0,-0.1111335113752883
no_trend_filter_top3,2024-06-24,2.4226028472185135e-07,884608.5192188865,884608.5192191288,0.6683738576516463,-0.1153914807808712
no_trend_filter_top3,2024-06-25,2.422701668946384e-07,888886.7299313897,888886.7299316319,0.0,-0.111113270068368
no_trend_filter_top3,2024-06-26,2.422800494705345e-07,889992.1478202138,889992.1478204561,0.0,-0.1100078521795439
no_trend_filter_top3,2024-06-27,2.422899324495563e-07,894242.8581132011,894242.8581134434,0.0,-0.1057571418865566
no_trend_filter_top3,2024-06-28,2.422998158317201e-07,901852.6006160696,901852.600616312,0.0,-0.098147399383688
no_trend_filter_top3,2024-07-01,2.423294683972284e-07,912726.2949960846,912726.294996327,0.0,-0.0872737050036729
no_trend_filter_top3,2024-07-02,2.423393533921248e-07,919021.7687226608,919021.7687229032,0.0,-0.0809782312770969
no_trend_filter_top3,2024-07-03,2.423492387902455e-07,912285.2686714812,912285.2686717235,0.0,-0.0877147313282764
no_trend_filter_top3,2024-07-04,2.4235912459160694e-07,912879.8904539398,912879.8904541822,0.0,-0.0871201095458178
no_trend_filter_top3,2024-07-05,2.423690107962256e-07,902311.0949331096,902311.094933352,0.0,-0.097688905066648
no_trend_filter_top3,2024-07-08,1.1257361620664597e-07,906044.655970651,906044.6559707636,0.6663051496625931,-0.0939553440292364
no_trend_filter_top3,2024-07-09,1.125782082590655e-07,914248.6576825004,914248.6576826128,0.0,-0.0857513423173871
no_trend_filter_top3,2024-07-10,1.1258280049880197e-07,915040.3576409305,915040.357641043,0.0,-0.0849596423589569
no_trend_filter_top3,2024-07-11,1.1258739292586305e-07,915009.4189529364,915009.4189530488,0.0,-0.0849905810469511
no_trend_filter_top3,2024-07-12,1.125919855402563e-07,927943.1456487908,927943.1456489032,0.0,-0.0720568543510966
no_trend_filter_top3,2024-07-15,1.1260576450750593e-07,936757.6015263316,936757.6015264442,0.0,-0.0632423984735558
no_trend_filter_top3,2024-07-16,1.1261035787130453e-07,935519.1426518572,935519.1426519696,0.0,-0.0644808573480303
no_trend_filter_top3,2024-07-17,1.1261495142247356e-07,939500.0323985866,939500.0323986992,0.0,-0.0604999676013008
no_trend_filter_top3,2024-07-18,1.1261954516102067e-07,941189.4125872946,941189.4125874072,0.0,-0.0588105874125928
no_trend_filter_top3,2024-07-19,1.126241390869535e-07,941899.5455016036,941899.5455017164,0.0,-0.0581004544982837
no_trend_filter_top3,2024-07-22,1.2717009667539971e-09,929499.8629663672,929499.8629663686,0.0035601775501263,-0.0705001370336314
no_trend_filter_top3,2024-07-23,1.2717528414089834e-09,931296.0850101534,931296.0850101546,0.0,-0.0687039149898454
