scenario,date,cash,position_value,total_equity,turnover,cum_return
no_category_cap,2025-07-11,2.622100842157779e-07,963615.6460303138,963615.646030576,0.0,-0.03638435396942408
no_category_cap,2025-07-14,2.62242173392868e-07,967079.7307063063,967079.7307065686,0.0,-0.03292026929343139
no_category_cap,2025-07-15,2.622528706578881e-07,957062.9506296995,957062.9506299618,0.0,-0.04293704937003817
no_category_cap,2025-07-16,2.622635683592662e-07,952745.265345908,952745.2653461703,0.0,-0.04725473465382968
no_category_cap,2025-07-17,2.622742664970202e-07,950222.2276816496,950222.2276819119,0.0,-0.04977777231808811
no_category_cap,2025-07-18,2.6228496507116776e-07,956031.4273738831,956031.4273741454,0.0,-0.04396857262585463
no_category_cap,2025-07-21,2.0291190594434738e-07,957291.4038569927,957291.4038571956,1.993991189543135,-0.04270859614280431
no_category_cap,2025-07-22,2.0292018303573025e-07,960514.7452484064,960514.7452486093,0.0,-0.03948525475139064
no_category_cap,2025-07-23,2.0292846046474853e-07,960581.3092910494,960581.3092912523,0.0,-0.039418690708747706
no_category_cap,2025-07-24,2.0293673823141598e-07,968994.090272813,968994.0902730159,0.0,-0.031005909726984138
no_category_cap,2025-07-25,2.0294501633574636e-07,967941.4577386486,967941.4577388515,0.0,-0.03205854226114846
no_category_cap,2025-07-28,2.0296985267485298e-07,982494.0056238439,982494.0056240468,0.0,-0.017505994375953238
no_category_cap,2025-07-29,2.0297813212997287e-07,1000227.1174036232,1000227.1174038262,0.0,0.0002271174038261936
no_category_cap,2025-07-30,2.029864119228246e-07,991741.2962957621,991741.2962959651,0.0,-0.00825870370403492
no_category_cap,2025-07-31,2.029946920534219e-07,981167.5205819311,981167.5205821341,0.0,-0.01883247941786581
no_category_cap,2025-08-01,2.030029725217786e-07,974332.8481570852,974332.8481572883,0.0,-0.025667151842711733
no_category_cap,2025-08-04,2.3463508114218712e-07,977614.7628773097,977614.7628775444,1.319593365089553,-0.02238523712245566
no_category_cap,2025-08-05,2.3464465227109258e-07,986742.7297455732,986742.7297458079,0.0,-0.0132572702541921
no_category_cap,2025-08-06,2.3465422379041922e-07,988397.0185431142,988397.0185433489,0.0,-0.011602981456651174
no_category_cap,2025-08-07,2.34663795700183e-07,971772.4860627052,971772.4860629399,0.0,-0.028227513937060134
no_category_cap,2025-08-08,2.346733680003998e-07,966095.6585747988,966095.6585750335,0.0,-0.033904341424966455
no_category_cap,2025-08-11,2.3470208724392784e-07,976718.3466550956,976718.3466553303,0.0,-0.023281653344669695
no_category_cap,2025-08-12,2.347116611061161e-07,975484.0698799444,975484.0698801791,0.0,-0.024515930119820895
no_category_cap,2025-08-13,2.3472123535883707e-07,1006245.783897982,1006245.7838982167,0.0,0.006245783898216617
no_category_cap,2025-08-14,2.3473081000210666e-07,996012.0400007626,996012.0400009973,0.0,-0.003987959999002699
no_category_cap,2025-08-15,2.347403850359408e-07,1011790.0214907483,1011790.021490983,0.0,0.01179002149098296
no_category_cap,2025-08-18,2.45578121393919e-07,1018800.1848796847,1018800.1848799302,1.3243199824949894,0.018800184879930182
no_category_cap,2025-08-19,2.455881389064102e-07,1015029.1614267705,1015029.1614270161,0.0,0.015029161427016158
no_category_cap,2025-08-20,2.455981568275313e-07,1028640.8927809926,1028640.8927812382,0.0,0.02864089278123827
no_category_cap,2025-08-21,2.456081751572989e-07,1027414.3438930907,1027414.3438933364,0.0,0.0274143438933363
no_category_cap,2025-08-22,2.456181938957298e-07,1043234.7709936374,1043234.770993883,0.0,0.043234770993882954
no_category_cap,2025-08-25,2.456482525631683e-07,1061163.049452931,1061163.0494531766,0.0,0.06116304945317652
no_category_cap,2025-08-26,2.456582729364187e-07,1058467.1562463804,1058467.156246626,0.0,0.05846715624662613
no_category_cap,2025-08-27,2.4566829371841566e-07,1042099.7939536225,1042099.7939538681,0.0,0.04209979395386809
no_category_cap,2025-08-28,2.456783149091759e-07,1058017.9382412941,1058017.9382415398,0.0,0.05801793824153978
no_category_cap,2025-08-29,2.45688336508716e-07,1061666.0549094419,1061666.0549096875,0.0,0.06166605490968746
no_category_cap,2025-09-01,2.2526364773511887e-07,1104038.184144181,1104038.184144406,1.9201250167164414,0.10403818414440602
no_category_cap,2025-09-02,2.2527283658871947e-07,1040405.564318114,1040405.5643183392,0.0,0.04040556431833919
no_category_cap,2025-09-03,2.252820258171477e-07,1055194.9109273222,1055194.9109275476,0.0,0.05519491092754758
no_category_cap,2025-09-04,2.2529121542041878e-07,965668.1727547701,965668.1727549954,0.0,-0.03433182724500461
no_category_cap,2025-09-05,2.2530040539854806e-07,1030262.7210122603,1030262.7210124856,0.0,0.030262721012485505
no_category_cap,2025-09-08,2.2532797758223784e-07,990411.6135995435,990411.6135997688,0.0,-0.009588386400231186
no_category_cap,2025-09-09,2.253371690599527e-07,969060.9301902857,969060.930190511,0.0,-0.030939069809488906
no_category_cap,2025-09-10,2.253463609126022e-07,1009419.6921717778,1009419.6921720032,0.0,0.009419692172003113
no_category_cap,2025-09-11,2.2535555314020165e-07,1110350.6270926893,1110350.6270929147,0.0,0.11035062709291465
no_category_cap,2025-09-12,2.253647457427663e-07,1088318.2154660714,1088318.2154662968,0.0,0.0883182154662967
no_category_cap,2025-09-15,1.1746305972337723e-07,1078059.1109777985,1078059.110977916,0.6766882719519084,0.07805911097791607
no_category_cap,2025-09-16,1.1746785122378189e-07,1086061.2324617966,1086061.2324619142,0.0,0.0860612324619141
no_category_cap,2025-09-17,1.1747264291963928e-07,1096216.2949952148,1096216.2949953324,0.0,0.09621629499533246
no_category_cap,2025-09-18,1.1747743481095739e-07,1101811.075938088,1101811.0759382055,0.0,0.10181107593820538
no_category_cap,2025-09-19,1.1748222689774418e-07,1108796.9710178454,1108796.971017963,0.0,0.10879697101796304
no_category_cap,2025-09-22,1.1749660433099636e-07,1127730.1650377763,1127730.165037894,0.0,0.12773016503789392
no_category_cap,2025-09-23,1.1750139719973761e-07,1135402.4419195557,1135402.4419196732,0.0,0.13540244191967332
no_category_cap,2025-09-24,1.175061902639874e-07,1141168.5785982944,1141168.578598412,0.0,0.14116857859841203
no_category_cap,2025-09-25,1.1751098352375371e-07,1163434.3349084368,1163434.3349085543,0.0,0.1634343349085543
no_category_cap,2025-09-26,1.1751577697904453e-07,1126108.96588816,1126108.9658882776,0.0,0.1261089658882777
no_category_cap,2025-09-29,2.3673055693507195e-07,1152524.9281398712,1152524.928140108,1.9348516811293872,0.15252492814010798
no_category_cap,2025-09-30,2.3674021354168532e-07,1182214.496844422,1182214.4968446589,0.0,0.18221449684465885
no_category_cap,2025-10-09,2.3682714072899238e-07,1188313.6506213227,1188313.6506215595,0.0,0.18831365062155947
no_category_cap,2025-10-10,2.368368012754085e-07,1101910.6518007452,1101910.651800982,0.0,0.10191065180098202
no_category_cap,2025-10-13,2.3317988961935043e-07,1089771.3703185515,1089771.3703187848,0.6303594280980297,0.0897713703187848
no_category_cap,2025-10-14,2.331894013887365e-07,1045533.9098678408,1045533.909868074,0.0,0.04553390986807404
no_category_cap,2025-10-15,2.3319891354612237e-07,1072627.2381883566,1072627.23818859,0.0,0.07262723818858996
no_category_cap,2025-10-16,2.332084260915239e-07,1072900.7722477007,1072900.772247934,0.0,0.07290077224793401
no_category_cap,2025-10-17,2.3321793902495693e-07,1027208.8863668523,1027208.8863670855,0.0,0.027208886367085405
no_category_cap,2025-10-20,2.3324648015360325e-07,1035200.3824567532,1035200.3824569865,0.0,0.03520038245698642
no_category_cap,2025-10-21,2.332559946393205e-07,1052971.3634227244,1052971.3634229577,0.0,0.05297136342295761
no_category_cap,2025-10-22,2.3326550951314837e-07,1036844.6297969213,1036844.6297971546,0.0,0.03684462979715453
no_category_cap,2025-10-23,2.332750247751027e-07,1049658.6566601973,1049658.6566604306,0.0,0.04965865666043068
no_category_cap,2025-10-24,2.3328454042519936e-07,1076577.6996352144,1076577.6996354477,0.0,0.0765776996354477
no_category_cap,2025-10-27,2.3032771423459053e-07,1104924.360796203,1104924.3607964332,1.9626185357631025,0.10492436079643319
no_category_cap,2025-10-28,2.303371096593186e-07,1106806.0898900486,1106806.0898902789,0.0,0.10680608989027895
no_category_cap,2025-10-29,2.303465054673006e-07,1132155.2294484808,1132155.229448711,0.0,0.13215522944871094
no_category_cap,2025-10-30,2.3035590165855222e-07,1110458.516225076,1110458.5162253063,0.0,0.11045851622530622
no_category_cap,2025-10-31,2.3036529823308905e-07,1071082.5744949027,1071082.574495133,0.0,0.07108257449513311
no_category_cap,2025-11-03,2.303934902565672e-07,1093876.8434578595,1093876.84345809,0.0,0.09387684345808989
no_category_cap,2025-11-04,2.3040288836440124e-07,1063712.8885372027,1063712.8885374332,0.0,0.06371288853743318
no_category_cap,2025-11-05,2.3041228685559866e-07,1048548.2314235705,1048548.2314238009,0.0,0.048548231423800825
no_category_cap,2025-11-06,2.3042168573017514e-07,1079289.0649087508,1079289.0649089813,0.0,0.07928906490898124
no_category_cap,2025-11-07,2.3043108498814627e-07,1065495.6023739562,1065495.6023741867,0.0,0.06549560237418683
no_category_cap,2025-11-10,2.2741733118891716e-07,1037601.3130163394,1037601.3130165669,2.0644053933907593,0.037601313016566884
no_category_cap,2025-11-11,2.2742660789460647e-07,1035085.3468440549,1035085.3468442824,0.0,0.03508534684428244
no_category_cap,2025-11-12,2.27435884978707e-07,1011679.1589751238,1011679.1589753513,0.0,0.011679158975351323
no_category_cap,2025-11-13,2.2744516244123417e-07,1072789.4600460925,1072789.46004632,0.0,0.07278946004631992
no_category_cap,2025-11-14,2.2745444028220343e-07,1045025.8728488635,1045025.872849091,0.0,0.045025872849090876
no_category_cap,2025-11-17,2.2748227607591815e-07,1053629.5505411734,1053629.550541401,0.0,0.05362955054140084
no_category_cap,2025-11-18,2.2749155543081015e-07,1005876.420207419,1005876.4202076464,0.0,0.005876420207646449
no_category_cap,2025-11-19,2.2750083516422143e-07,1008779.3168062768,1008779.3168065043,0.0,0.008779316806504234
no_category_cap,2025-11-20,2.2751011527616741e-07,989507.8617444384,989507.8617446659,0.0,-0.010492138255334127
no_category_cap,2025-11-21,2.2751939576666357e-07,932538.4023405847,932538.4023408121,0.0,-0.06746159765918791
no_category_cap,2025-11-24,7.089511200319976e-10,929524.075695238,929524.0756952387,0.0030491482630950516,-0.07047592430476135
no_category_cap,2025-11-25,7.089800392478474e-10,951754.7149676429,951754.7149676436,0.0,-0.048245285032356366
no_category_cap,2025-11-26,7.090089596433569e-10,957436.1431235648,957436.1431235655,0.0,-0.04256385687643449
no_category_cap,2025-11-27,7.090378812185742e-10,957283.5129487126,957283.5129487133,0.0,-0.04271648705128672
no_category_cap,2025-11-28,7.090668039735474e-10,970632.8496326508,970632.8496326515,0.0,-0.029367150367348493
no_category_cap,2025-12-01,7.091535793174839e-10,973926.6445421227,973926.6445421234,0.0,-0.02607335545787659
no_category_cap,2025-12-02,7.09182506791962e-10,958340.3327388625,958340.3327388632,0.0,-0.04165966726113679
no_category_cap,2025-12-03,7.092114354464367e-10,945775.7942266482,945775.7942266489,0.0,-0.054224205773351186
no_category_cap,2025-12-04,7.09240365280956e-10,951696.0052697179,951696.0052697186,0.0,-0.04830399473028146
no_category_cap,2025-12-05,7.092692962955682e-10,960636.0175561093,960636.01755611,0.0,-0.039363982443889944
no_category_cap,2025-12-08,2.037850208580494e-07,995624.2698130081,995624.2698132119,1.9301553929534523,-0.004375730186788163
no_category_cap,2025-12-09,2.037933335651439e-07,1003846.3173891958,1003846.3173893996,0.0,0.003846317389399667
no_category_cap,2025-12-10,2.0380164661132663e-07,1014222.677068054,1014222.6770682578,0.0,0.01422267706825786
no_category_cap,2025-12-11,2.038099599966114e-07,983517.4254136144,983517.4254138182,0.0,-0.016482574586181742
no_category_cap,2025-12-12,2.0381827372101206e-07,996582.4954000042,996582.495400208,0.0,-0.003417504599791954
no_category_cap,2025-12-15,2.038432169290477e-07,980205.3777833944,980205.3777835983,0.0,-0.019794622216401714
no_category_cap,2025-12-16,2.0385153201005022e-07,954557.6122202903,954557.6122204942,0.0,-0.04544238777950582
no_category_cap,2025-12-17,2.038598474302378e-07,997771.4662609575,997771.4662611614,0.0,-0.0022285337388385784
no_category_cap,2025-12-18,2.0386816318962425e-07,986097.1145128394,986097.1145130432,0.0,-0.01390288548695684
no_category_cap,2025-12-19,2.0387647928822343e-07,998850.4656879215,998850.4656881253,0.0,-0.0011495343118747003
no_category_cap,2025-12-22,1.5519617591053247e-08,1033705.2338581769,1033705.2338581923,0.03586269859914653,0.03370523385819224
no_category_cap,2025-12-23,1.5520250660327476e-08,1029577.1095939142,1029577.1095939297,0.0,0.029577109593929674
no_category_cap,2025-12-24,1.5520883755425583e-08,1043629.7956104605,1043629.7956104759,0.0,0.04362979561047586
no_category_cap,2025-12-25,1.552151687634862e-08,1045028.4161042289,1045028.4161042444,0.0,0.04502841610424446
no_category_cap,2025-12-26,1.5522150023097642e-08,1054154.9989288342,1054154.9989288498,0.0,0.054154998928849896
no_category_cap,2025-12-29,1.552404961831115e-08,1049224.0472959713,1049224.047295987,0.0,0.04922404729598684
no_category_cap,2025-12-30,1.5524682868374647e-08,1057770.8381012985,1057770.8381013141,0.0,0.057770838101314226
no_category_cap,2025-12-31,1.5525316144269394e-08,1057286.8628483163,1057286.862848332,0.0,0.05728686284833184
no_category_cap,2026-01-05,1.825392246246338e-07,1083132.4442049633,1083132.4442051458,0.6726370970510305,0.08313244420514576
no_category_cap,2026-01-06,1.825466706827453e-07,1083868.4090205857,1083868.4090207682,0.0,0.0838684090207682
no_category_cap,2026-01-07,1.8255411704459306e-07,1092407.1908718294,1092407.190872012,0.0,0.09240719087201188
no_category_cap,2026-01-08,1.8256156371018947e-07,1086032.2709710596,1086032.270971242,0.0,0.086032270971242
no_category_cap,2026-01-09,1.8256901067954693e-07,1103833.2732284537,1103833.2732286362,0.0,0.10383327322863622
no_category_cap,2026-01-12,1.825913534103095e-07,1168657.1514702975,1168657.15147048,0.0,0.16865715147048
no_category_cap,2026-01-13,1.8259880159483503e-07,1117541.4930831809,1117541.4930833634,0.0,0.11754149308336337
no_category_cap,2026-01-14,1.8260625008318355e-07,1143060.5739974272,1143060.5739976098,0.0,0.14306057399760985
no_category_cap,2026-01-15,1.8261369887536748e-07,1133477.668100924,1133477.6681011065,0.0,0.1334776681011065
no_category_cap,2026-01-16,1.826211479713992e-07,1126482.8458980098,1126482.8458981924,0.0,0.12648284589819236
no_category_cap,2026-01-19,2.3515895009040833e-07,1104578.358874361,1104578.3588745962,2.0057921798974863,0.1045783588745961
no_category_cap,2026-01-20,2.3516854258874074e-07,1098017.972140082,1098017.972140317,0.0,0.09801797214031716
no_category_cap,2026-01-21,2.3517813547836607e-07,1124310.7911303071,1124310.7911305423,0.0,0.12431079113054233
no_category_cap,2026-01-22,2.3518772875930023e-07,1119052.7837631158,1119052.783763351,0.0,0.11905278376335082
no_category_cap,2026-01-23,2.351973224315592e-07,1152484.6729849582,1152484.6729851933,0.0,0.15248467298519341
no_category_cap,2026-01-26,2.3522610579644465e-07,1188786.5973346143,1188786.5973348494,0.0,0.18878659733484948
no_category_cap,2026-01-27,2.3523570103416248e-07,1188573.702790039,1188573.702790274,0.0,0.18857370279027408
no_category_cap,2026-01-28,2.3524529666328495e-07,1247782.9316049046,1247782.9316051397,0.0,0.24778293160513964
no_category_cap,2026-01-29,2.3525489268382802e-07,1252175.7335075927,1252175.7335078279,0.0,0.25217573350782785
no_category_cap,2026-01-30,2.3526448909580764e-07,1163229.0499501007,1163229.0499503359,0.0,0.16322904995033594
no_category_cap,2026-02-02,8.416827768087387e-08,1077461.3434443637,1077461.343444448,0.6799305621879297,0.077461343444448
no_category_cap,2026-02-03,8.417171103547503e-08,1153282.2291287482,1153282.2291288325,0.0,0.1532822291288325
no_category_cap,2026-02-04,8.417514453012805e-08,1153293.3402042529,1153293.3402043371,0.0,0.15329334020433705
no_category_cap,2026-02-05,8.417857816483865e-08,1093579.001699477,1093579.0016995613,0.0,0.09357900169956124
no_category_cap,2026-02-06,8.418201193961253e-08,1094716.822723896,1094716.8227239803,0.0,0.0947168227239803
no_category_cap,2026-02-09,8.419231410437103e-08,1126107.4518630465,1126107.4518631308,0.0,0.12610745186313088
no_category_cap,2026-02-10,8.419574843945519e-08,1121636.2849945975,1121636.2849946818,0.0,0.12163628499468193
no_category_cap,2026-02-11,8.41991829146312e-08,1136491.8000312154,1136491.8000312997,0.0,0.1364918000312998
no_category_cap,2026-02-12,8.420261752990478e-08,1154709.1550025325,1154709.1550026168,0.0,0.15470915500261673
no_category_cap,2026-02-13,8.420605228528165e-08,1134247.4198410292,1134247.4198411135,0.0,0.13424741984111344
no_category_cap,2026-02-24,2.8352951630949974e-07,1202326.4881633478,1202326.4881636314,1.2956953303252157,0.2023264881636313
no_category_cap,2026-02-25,2.8354108191825647e-07,1216198.7679081757,1216198.7679084593,0.0,0.21619876790845938
no_category_cap,2026-02-26,2.8355264799879233e-07,1280678.387511367,1280678.3875116506,0.0,0.28067838751165053
no_category_cap,2026-02-27,2.8356421455112656e-07,1272824.0973429864,1272824.09734327,0.0,0.27282409734327007
no_category_cap,2026-03-02,2.8359891703911197e-07,1272240.0664025275,1272240.066402811,0.0,0.27224006640281107
no_category_cap,2026-03-03,2.836104854788321e-07,1203222.1790783915,1203222.179078675,0.0,0.203222179078675
no_category_cap,2026-03-04,2.8362205439044686e-07,1228385.6948474566,1228385.6948477402,0.0,0.2283856948477403
no_category_cap,2026-03-05,2.836336237739755e-07,1295445.9593716657,1295445.9593719493,0.0,0.2954459593719494
no_category_cap,2026-03-06,2.836451936294372e-07,1301157.9408903306,1301157.9408906142,0.0,0.3011579408906142
no_category_cap,2026-03-09,1.5337718650698662e-08,1294317.997302238,1294317.9973022533,0.028231154025373177,0.29431799730225316
no_category_cap,2026-03-10,1.533834430003297e-08,1315663.6617751005,1315663.6617751159,0.0,0.31566366177511584
no_category_cap,2026-03-11,1.533896997488848e-08,1302609.0499921325,1302609.0499921478,0.0,0.3026090499921479
no_category_cap,2026-03-12,1.533959567526624e-08,1286497.684124597,1286497.6841246125,0.0,0.2864976841246125
no_category_cap,2026-03-13,1.534022140116729e-08,1262248.563053049,1262248.5630530643,0.0,0.2622485630530642
no_category_cap,2026-03-16,1.5342098732020584e-08,1253776.6196360989,1253776.6196361142,0.0,0.2537766196361142
no_category_cap,2026-03-17,1.5342724560025202e-08,1214567.0875787274,1214567.0875787428,0.0,0.21456708757874265
no_category_cap,2026-03-18,1.5343350413558314e-08,1245616.826563633,1245616.8265636484,0.0,0.24561682656364847
no_category_cap,2026-03-19,1.5343976292620962e-08,1212606.658345737,1212606.6583457524,0.0,0.21260665834575243
no_category_cap,2026-03-20,1.534460219721419e-08,1190690.3565681032,1190690.3565681186,0.0,0.1906903565681186
no_category_cap,2026-03-23,5.35146682523191e-09,1139500.3813276808,1139500.3813276861,0.05778245114464363,0.13950038132768605
no_category_cap,2026-03-24,5.351685119864444e-09,1171898.6849645525,1171898.6849645579,0.0,0.17189868496455785
no_category_cap,2026-03-25,5.3519034234015545e-09,1204793.657850237,1204793.6578502425,0.0,0.2047936578502425
no_category_cap,2026-03-26,5.352121735843605e-09,1171246.610757448,1171246.6107574534,0.0,0.1712466107574533
no_category_cap,2026-03-27,5.352340057190959e-09,1177622.4614518483,1177622.4614518536,0.0,0.17762246145185356
no_category_cap,2026-03-30,5.352995074668472e-09,1173472.8153601484,1173472.8153601538,0.0,0.1734728153601537
no_category_cap,2026-03-31,5.353213431640671e-09,1134744.9993059598,1134744.9993059651,0.0,0.13474499930596506
no_category_cap,2026-04-01,5.35343179751999e-09,1158939.1245398456,1158939.124539851,0.0,0.15893912453985104
no_category_cap,2026-04-02,5.353650172306791e-09,1128675.5769720469,1128675.5769720522,0.0,0.12867557697205223
no_category_cap,2026-04-03,5.353868556001439e-09,1120966.8099069023,1120966.8099069076,0.0,0.12096680990690767
no_category_cap,2026-04-07,2.725282683968544e-07,1119700.8929928874,1119700.89299316,1.3366708503128715,0.11970089299316
no_category_cap,2026-04-08,2.725393852476446e-07,1193578.4268891453,1193578.426889418,0.0,0.19357842688941784
no_category_cap,2026-04-09,2.725505025519084e-07,1197431.4904900582,1197431.4904903308,0.0,0.19743149049033093
no_category_cap,2026-04-10,2.725616203096643e-07,1213038.1470060078,1213038.1470062805,0.0,0.21303814700628054
no_category_cap,2026-04-13,2.7259497630406945e-07,1204424.15837755,1204424.1583778227,0.0,0.2044241583778228
no_category_cap,2026-04-14,2.726060958759787e-07,1222408.16765268,1222408.1676529527,0.0,0.2224081676529528
no_category_cap,2026-04-15,2.7261721590147247e-07,1217531.7035608084,1217531.703561081,0.0,0.2175317035610811
no_category_cap,2026-04-16,2.7262833638056933e-07,1249494.61553294,1249494.6155332127,0.0,0.24949461553321273
no_category_cap,2026-04-17,2.726394573132878e-07,1291098.708550804,1291098.7085510767,0.0,0.2910987085510768
no_category_cap,2026-04-20,3.534369170665741e-07,1308834.1449038214,1308834.1449041748,0.6587952100611222,0.30883414490417493
no_category_cap,2026-04-21,3.53451334306642e-07,1308470.8912628829,1308470.8912632363,0.0,0.30847089126323635
no_category_cap,2026-04-22,3.5346575213481154e-07,1374967.1782972398,1374967.1782975933,0.0,0.3749671782975932
no_category_cap,2026-04-23,3.5348017055110663e-07,1357163.2374084261,1357163.2374087796,0.0,0.35716323740877964
no_category_cap,2026-04-24,3.5349458955555133e-07,1303819.8581891004,1303819.8581894538,0.0,0.3038198581894538
no_category_cap,2026-04-27,3.5353785009802274e-07,1318807.0639960612,1318807.0639964147,0.0,0.3188070639964147
no_category_cap,2026-04-28,3.535522714553056e-07,1290783.7188731749,1290783.7188735283,0.0,0.2907837188735283
no_category_cap,2026-04-29,3.53566693400858e-07,1295329.676956776,1295329.6769571297,0.0,0.29532967695712964
no_category_cap,2026-04-30,3.535811159347039e-07,1295407.8596616576,1295407.8596620113,0.0,0.29540785966201133
no_category_cap,2026-05-06,4.503817763179541e-09,1324293.2112899397,1324293.2112899441,0.01764689290428381,0.32429321128994415
no_category_cap,2026-05-07,4.504001480892033e-09,1381052.9214597195,1381052.921459724,0.0,0.381052921459724
no_category_cap,2026-05-08,4.504185206098657e-09,1397490.133028552,1397490.1330285564,0.0,0.3974901330285563
no_category_cap,2026-05-11,4.504736426686368e-09,1445599.832214578,1445599.8322145825,0.0,0.44559983221458244
no_category_cap,2026-05-12,4.50492018187257e-09,1462571.5954513352,1462571.5954513396,0.0,0.46257159545133963
no_category_cap,2026-05-13,4.5051039445544315e-09,1516188.25540925,1516188.2554092545,0.0,0.5161882554092545
no_category_cap,2026-05-14,4.5052877147322575e-09,1497173.3313833405,1497173.331383345,0.0,0.49717333138334485
no_category_cap,2026-05-15,4.505471492406354e-09,1459261.6185916439,1459261.6185916483,0.0,0.45926161859164827
no_category_cap,2026-05-18,3.9243604987859726e-07,1433420.837766692,1433420.8377670846,0.6685227654261165,0.4334208377670845
no_category_cap,2026-05-19,3.924520579537847e-07,1399935.6516259732,1399935.6516263657,0.0,0.3999356516263657
no_category_cap,2026-05-20,3.924680666819664e-07,1409231.6236381629,1409231.6236385554,0.0,0.40923162363855536
no_category_cap,2026-05-21,3.924840760631689e-07,1379062.0774540908,1379062.0774544834,0.0,0.3790620774544833
no_category_cap,2026-05-22,3.925000860974189e-07,1426069.242609324,1426069.2426097165,0.0,0.42606924260971657
no_category_cap,2026-05-25,3.925481201187203e-07,1490688.5760845111,1490688.5760849037,0.0,0.49068857608490357
no_category_cap,2026-05-26,3.925641327654267e-07,1489400.6376371756,1489400.6376375682,0.0,0.48940063763756814
no_category_cap,2026-05-27,3.9258014606531374e-07,1510711.1123888805,1510711.112389273,0.0,0.5107111123892729
no_category_cap,2026-05-28,3.9259616001840815e-07,1524983.5919780473,1524983.5919784398,0.0,0.5249835919784398
no_category_cap,2026-05-29,3.9261217462473653e-07,1494843.5127136172,1494843.5127140097,0.0,0.49484351271400984
no_category_cap,2026-06-01,3.629247657954693e-07,1448887.1441686207,1448887.1441689837,1.3751471444356091,0.4488871441689837
no_category_cap,2026-06-02,3.629395700596036e-07,1535206.3974618763,1535206.3974622393,0.0,0.5352063974622392
no_category_cap,2026-06-03,3.6295437492762685e-07,1602032.7092320928,1602032.7092324558,0.0,0.6020327092324558
no_category_cap,2026-06-04,3.629691803995636e-07,1608030.0489549139,1608030.0489552768,0.0,0.6080300489552768
no_category_cap,2026-06-05,3.629839864754385e-07,1554098.4843853372,1554098.4843857002,0.0,0.5540984843857002
no_category_cap,2026-06-08,3.630284083269387e-07,1496724.8687598603,1496724.8687602233,0.0,0.49672486876022326
no_category_cap,2026-06-09,3.630432168188127e-07,1582173.0108922925,1582173.0108926555,0.0,0.5821730108926555
no_category_cap,2026-06-10,3.63058025914748e-07,1521652.9316739084,1521652.9316742714,0.0,0.5216529316742713
no_category_cap,2026-06-11,3.630728356147693e-07,1499330.8027449565,1499330.8027453194,0.0,0.4993308027453194
no_category_cap,2026-06-12,3.6308764591890124e-07,1486389.0359185676,1486389.0359189305,0.0,0.48638903591893046
no_category_cap,2026-06-15,3.6496203392744064e-07,1572582.028682233,1572582.028682598,1.2748161583472883,0.572582028682598
no_category_cap,2026-06-16,3.649769212949021e-07,1593733.3388533867,1593733.3388537518,0.0,0.5937333388537518
no_category_cap,2026-06-17,3.649918092696424e-07,1693028.639425047,1693028.639425412,0.0,0.6930286394254122
no_category_cap,2026-06-18,3.650066978516863e-07,1731209.6521819537,1731209.6521823187,0.0,0.7312096521823188
no_category_cap,2026-06-22,3.6506625825339314e-07,1777993.5517334489,1777993.551733814,0.0,0.7779935517338139
no_category_cap,2026-06-23,3.6508114987232654e-07,1760602.6209344957,1760602.6209348608,0.0,0.7606026209348609
no_category_cap,2026-06-24,3.6509604209871216e-07,1835401.623334302,1835401.6233346672,0.0,0.8354016233346673
no_category_cap,2026-06-25,3.6511093493257477e-07,1890199.6064287503,1890199.6064291154,0.0,0.8901996064291153
no_category_cap,2026-06-26,3.651258283739392e-07,1892377.926622389,1892377.926622754,0.0,0.8923779266227541
no_category_cap,2026-06-29,5.208421498537064e-07,2060641.8431844525,2060641.8431849733,0.6164740565889354,1.0606418431849733
no_category_cap,2026-06-30,5.208633958128842e-07,2047086.1853509462,2047086.185351467,0.0,1.0470861853514668
category_cap2,2023-06-30,1000000.0,0.0,1000000.0,0.0,0.0
category_cap2,2023-07-03,1000122.3796452607,0.0,1000122.3796452607,0.0,0.00012237964526073952
category_cap2,2023-07-04,1000163.1761884299,0.0,1000163.1761884299,0.0,0.00016317618842998094
category_cap2,2023-07-05,1000203.9743957534,0.0,1000203.9743957534,0.0,0.00020397439575337017
category_cap2,2023-07-06,1000244.7742672989,0.0,1000244.7742672989,0.0,0.0002447742672988529
category_cap2,2023-07-07,1000285.5758031345,0.0,1000285.5758031345,0.0,0.0002855758031343747
category_cap2,2023-07-10,2.58034560829401e-07,993078.2718076024,993078.2718078604,1.0066258371476902,-0.006921728192139653
category_cap2,2023-07-11,2.580450864593782e-07,1010126.7100807386,1010126.7100809967,0.0,0.010126710080996748
category_cap2,2023-07-12,2.580556125187121e-07,978502.2747479448,978502.2747482029,0.0,-0.021497725251797162
category_cap2,2023-07-13,2.5806613900742033e-07,1010513.0760586946,1010513.0760589527,0.0,0.010513076058952686
category_cap2,2023-07-14,2.5807666592552036e-07,1030306.714166201,1030306.714166459,0.0,0.030306714166459026
category_cap2,2023-07-17,2.581082492563464e-07,1031223.351667563,1031223.351667821,0.0,0.031223351667821087
category_cap2,2023-07-18,2.581187778921888e-07,1016084.3659338778,1016084.3659341359,0.0,0.01608436593413587
category_cap2,2023-07-19,2.581293069575106e-07,1010815.3358345884,1010815.3358348465,0.0,0.010815335834846396
